89	1.52031210319398e-05
90	1.42985947934882e-05
91	1.2990157675738e-05
92	1.14871505209335e-05
93	9.66587865051938e-06
94	7.54856186495345e-06
95	5.40198444394513e-06
96	3.87894514629339e-06
97	2.34245720984183e-06
98	2.27107335169785e-06
99	2.54316076800376e-06
100	2.62595113402486e-06
101	2.99439060420792e-06
102	3.43071481211099e-06
103	3.0189488704202e-06
104	2.47160737090746e-06
105	1.11641938453644e-06
106	-5.68821538649011e-07
107	-2.04930736942555e-06
108	-3.73954059952608e-06
109	-5.6498592414661e-06
110	-7.90721182869492e-06
111	-9.25225741549296e-06
112	-1.07676905770349e-05
113	-1.13289414093443e-05
114	-1.16395005294173e-05
115	-1.19658690749536e-05
116	-1.24672837046313e-05
117	-1.3489516597992e-05
118	-1.45984754554712e-05
119	-1.49985784982792e-05
120	-1.46774294686181e-05
121	-1.5160142629464e-05
122	-1.5148142764751e-05
123	-1.529231517923e-05
124	-1.49995806984909e-05
125	-1.46604456691124e-05
126	-1.47286269584351e-05
127	-1.50708519547488e-05
128	-1.4709383567138e-05
129	-1.41671452255909e-05
130	-1.31632958810246e-05
131	-1.16739050051301e-05
132	-1.07480025905576e-05
133	-1.03130791507811e-05
134	-9.4766607201674e-06
135	-9.65978385390753e-06
136	-1.05016956281762e-05
137	-1.12474611398544e-05
138	-1.29770310068472e-05
139	-1.4791826367877e-05
140	-1.64231413825183e-05
141	-1.81968107312441e-05
142	-1.93906621153567e-05
143	-2.05927812570866e-05
144	-2.09652293995111e-05
145	-2.09448933065903e-05
146	-2.0979204013144e-05
147	-2.05927175748327e-05
148	-2.00609395682727e-05
149	-1.96682320908886e-05
150	-2.02518820110048e-05
151	-2.10075042177543e-05
152	-2.16222791212389e-05
153	-2.26848051523981e-05
154	-2.34987587629659e-05
155	-2.39728944256695e-05
156	-2.42009571340546e-05
157	-2.39913149025356e-05
158	-2.35306812663705e-05
159	-2.33813227817348e-05
160	-2.35112890256683e-05
161	-2.41229400960996e-05
162	-2.47636716117494e-05
163	-2.57796647123165e-05
164	-2.67124360582988e-05
165	-2.82827128310764e-05
166	-2.91286827329568e-05
167	-2.96222189870576e-05
168	-2.86751803373619e-05
169	-2.6326261048773e-05
170	-2.36962409070618e-05
171	-2.13081602188497e-05
172	-2.00277698116369e-05
173	-1.89585810337484e-05
174	-1.79286657544797e-05
175	-1.76639313639315e-05
176	-1.78969957730923e-05
177	-1.88960874138167e-05
178	-2.05082452388317e-05
179	-2.03472937217453e-05
180	-1.82918928570419e-05
181	-1.71524881600327e-05
182	-1.54683856669752e-05
183	-1.28871769349698e-05
184	-1.10843890419599e-05
185	-9.32558458677235e-06
186	-8.05136168914589e-06
187	-5.89222898961239e-06
188	-4.23363064969151e-06
189	-1.61849635162137e-06
190	7.49633701307983e-07
191	3.32293378509096e-06
192	6.17196765474726e-06
193	8.53673854450676e-06
194	1.06325391676515e-05
195	1.17263767166198e-05
196	1.26291978630316e-05
197	1.36129387575123e-05
198	1.39263000299428e-05
199	1.45588967892379e-05
200	1.50394336235066e-05
201	1.61936545999553e-05
202	1.83457432649248e-05
203	2.07143726438652e-05
204	2.29359802413481e-05
205	2.46125680411768e-05
206	2.62862775061296e-05
207	2.73199145781888e-05
208	2.7866624678477e-05
209	2.76574427072185e-05
210	2.74167180437657e-05
211	2.70874145466421e-05
212	2.68861105534174e-05
213	2.66053988808995e-05
214	2.65166868248512e-05
215	2.73939461604006e-05
216	2.765141314158e-05
217	2.7901713501699e-05
218	2.86126374531154e-05
219	2.92494396873511e-05
220	3.04492643750515e-05
221	3.15199451659393e-05
222	3.32902301889565e-05
223	3.47286070521424e-05
224	3.58116778425843e-05
225	3.80676591266033e-05
226	3.95123819495885e-05
227	4.00119168360996e-05
228	3.99540737897885e-05
229	3.89758272934249e-05
230	3.73567413089193e-05
231	3.71570942773597e-05
232	3.59299791189011e-05
233	3.55518282328382e-05
234	3.51454634976017e-05
235	3.48333962707781e-05
236	3.49917773889707e-05
237	3.53847221680748e-05
238	3.52755354030149e-05
239	3.48697863678388e-05
240	3.44337088157287e-05
241	3.38743759790844e-05
242	3.26852255692484e-05
243	3.14190097769063e-05
244	2.93819952716934e-05
245	2.71810632024791e-05
246	2.48841091972235e-05
247	2.33110683630008e-05
248	2.2012890286055e-05
249	2.07548640317121e-05
250	1.94621181444712e-05
251	1.78332706479017e-05
252	1.64202040447634e-05
253	1.49001403169161e-05
254	1.28853159253248e-05
255	1.09851068101144e-05
256	9.23265339053403e-06
257	7.33488556493161e-06
258	5.67237271085347e-06
259	4.01467368487535e-06
260	2.73483682278197e-06
261	7.63649939415634e-07
262	-9.86859671155138e-07
263	-2.32967523584177e-06
264	-4.12454050235933e-06
265	-5.21195973931382e-06
266	-5.96319773618625e-06
267	-6.24652980332763e-06
268	-6.28799177195688e-06
269	-6.10887999417942e-06
270	-6.88675134295075e-06
271	-7.67342321213171e-06
272	-8.88847351641908e-06
273	-1.02354906913737e-05
274	-1.15745736934958e-05
275	-1.30905820000804e-05
276	-1.45376356093484e-05
277	-1.46111150403569e-05
278	-1.38899113330468e-05
279	-1.31294260482598e-05
280	-1.37625712676726e-05
281	-1.48417695938208e-05
282	-1.60704541501862e-05
283	-1.61465685810311e-05
284	-1.72148170515529e-05
285	-1.7662414247787e-05
286	-1.85593353766757e-05
287	-1.89430661660071e-05
288	-1.98763528644289e-05
289	-2.05494522414786e-05
290	-2.12526315876115e-05
291	-2.25776687140643e-05
292	-2.56861019530073e-05
293	-3.00209801574348e-05
294	-3.46448627013074e-05
295	-4.00360694793505e-05
296	-4.53351809072055e-05
297	-5.09875379214333e-05
298	-5.64244919793759e-05
299	-6.19114050592932e-05
